payment_id,project_id,payment_date,payment_amount,cumulative_payment,payment_status,milestone_description,voucher_no
PAY026215,P19771,2026-09-06,1012500,3037500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2026-31391
PAY026216,P19771,2026-10-06,1012500,4050000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2026-88604
PAY026217,P19773,2025-08-06,1867500,1867500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-39535
PAY026218,P19773,2025-09-05,1867500,3735000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-55058
PAY026219,P19773,2025-10-05,1867500,5602500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-79447
PAY026220,P19773,2025-11-04,1867500,7470000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-34091
PAY026221,P19774,2025-07-16,717225,717225,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-12664
PAY026222,P19774,2025-08-15,717225,1434450,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-60155
PAY026223,P19774,2025-09-14,717225,2151675,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-55123
PAY026224,P19774,2025-10-14,717225,2868900,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-52290
PAY026225,P19776,2025-06-27,1050000,1050000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-90220
PAY026226,P19776,2025-07-27,1050000,2100000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-61554
PAY026227,P19776,2025-08-26,1050000,3150000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-16476
PAY026228,P19776,2025-09-25,1050000,4200000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-53041
PAY026229,P19777,2026-01-02,962500,962500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-35589
PAY026230,P19777,2026-02-01,962500,1925000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-80604
PAY026231,P19777,2026-03-03,962500,2887500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-78373
PAY026232,P19777,2026-04-02,962500,3850000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-26952
PAY026233,P19780,2025-12-17,1552500,1552500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-79500
PAY026234,P19780,2026-01-16,1552500,3105000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-68518
PAY026235,P19780,2026-02-15,1552500,4657500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-83347
PAY026236,P19780,2026-03-17,1552500,6210000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-38709
PAY026237,P19781,2024-07-11,1042500,1042500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-59591
PAY026238,P19781,2024-08-10,1042500,2085000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-28957
PAY026239,P19781,2024-09-09,1042500,3127500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-43300
PAY026240,P19781,2024-10-09,1042500,4170000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-67342
PAY026241,P19782,2024-03-11,1697500,1697500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-41974
PAY026242,P19782,2024-04-10,1697500,3395000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-64187
PAY026243,P19782,2024-05-10,1697500,5092500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-30544
PAY026244,P19782,2024-06-09,1697500,6790000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-45767
PAY026245,P19783,2026-11-06,390000,390000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2026-19149
PAY026246,P19783,2026-12-06,390000,780000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2026-76709
PAY026247,P19783,2027-01-05,390000,1170000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2026-37580
PAY026248,P19783,2027-02-04,390000,1560000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2026-56483
PAY026249,P19784,2026-05-01,1495000,1495000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2026-73615
PAY026250,P19784,2026-05-31,1495000,2990000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2026-59023
PAY026251,P19784,2026-06-30,1495000,4485000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2026-56908
PAY026252,P19784,2026-07-30,1495000,5980000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2026-91991
PAY026253,P19785,2024-09-16,390000,390000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-17873
PAY026254,P19785,2024-10-16,390000,780000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-93628
PAY026255,P19785,2024-11-15,390000,1170000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-81027
PAY026256,P19785,2024-12-15,390000,1560000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-54791
PAY026257,P19787,2024-10-22,2190000,2190000,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2024-42241
PAY026258,P19788,2024-10-12,846000,846000,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2024-46646
PAY026259,P19788,2024-11-11,846000,1692000,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2024-52679
PAY026260,P19789,2025-01-29,1111850,1111850,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2024-19030
PAY026261,P19789,2025-02-28,1111850,2223700,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2024-47910
PAY026262,P19790,2027-01-28,725000,725000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2026-12125
PAY026263,P19790,2027-02-27,725000,1450000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2026-87232
PAY026264,P19790,2027-03-29,725000,2175000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2026-76204
PAY026265,P19790,2027-04-28,725000,2900000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2026-20432
PAY026266,P19791,2025-04-06,1607500,1607500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-83018
PAY026267,P19791,2025-05-06,1607500,3215000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-30671
PAY026268,P19791,2025-06-05,1607500,4822500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-52745
PAY026269,P19791,2025-07-05,1607500,6430000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-77297
PAY026270,P19792,2027-02-09,420900,420900,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2026-47351
PAY026271,P19792,2027-03-11,420900,841800,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2026-31416
PAY026272,P19792,2027-04-10,420900,1262700,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2026-51847
PAY026273,P19792,2027-05-10,420900,1683600,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2026-90032
PAY026274,P19793,2025-04-10,572500,572500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-86748
PAY026275,P19793,2025-05-10,572500,1145000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-72827
PAY026276,P19793,2025-06-09,572500,1717500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-14438
PAY026277,P19793,2025-07-09,572500,2290000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-92971
PAY026278,P19794,2025-06-20,1047500,1047500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-73436
PAY026279,P19794,2025-07-20,1047500,2095000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-14029
PAY026280,P19794,2025-08-19,1047500,3142500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-69321
PAY026281,P19794,2025-09-18,1047500,4190000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-80701
PAY026282,P19795,2026-05-15,1645000,1645000,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2026-28996
PAY026283,P19796,2024-12-05,1420025,1420025,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-15809
PAY026284,P19796,2025-01-04,1420025,2840050,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-65962
PAY026285,P19796,2025-02-03,1420025,4260075,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-70537
PAY026286,P19796,2025-03-05,1420025,5680100,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-47588
PAY026287,P19797,2027-01-03,570000,570000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2026-61387
PAY026288,P19797,2027-02-02,570000,1140000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2026-82721
PAY026289,P19797,2027-03-04,570000,1710000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2026-57642
PAY026290,P19797,2027-04-03,570000,2280000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2026-84207
PAY026291,P19798,2025-01-19,1630750,1630750,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2024-71770
PAY026292,P19798,2025-02-18,1630750,3261500,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2024-89539
PAY026293,P19799,2025-05-08,951900,951900,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2025-25612
PAY026294,P19799,2025-06-07,951900,1903800,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2025-68728
PAY026295,P19800,2025-07-27,559200,559200,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2025-26745
PAY026296,P19801,2024-09-26,276500,276500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-34423
PAY026297,P19801,2024-10-26,276500,553000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-36614
PAY026298,P19801,2024-11-25,276500,829500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-67670
PAY026299,P19801,2024-12-25,276500,1106000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-18980
PAY026300,P19802,2024-03-14,4403750,4403750,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-50886
PAY026301,P19802,2024-04-13,4403750,8807500,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-65044
PAY026302,P19802,2024-05-13,4403750,13211250,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-76679
PAY026303,P19802,2024-06-12,4403750,17615000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-20512
PAY026304,P19803,2024-09-13,1260000,1260000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-58894
PAY026305,P19803,2024-10-13,1260000,2520000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-28399
PAY026306,P19803,2024-11-12,1260000,3780000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-74548
PAY026307,P19803,2024-12-12,1260000,5040000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-92062
PAY026308,P19804,2026-06-13,380000,380000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2026-84194
PAY026309,P19804,2026-07-13,380000,760000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2026-81546
PAY026310,P19804,2026-08-12,380000,1140000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2026-24709
PAY026311,P19804,2026-09-11,380000,1520000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2026-38403
PAY026312,P19805,2025-04-21,787500,787500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-29285
PAY026313,P19805,2025-05-21,787500,1575000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-36985
PAY026314,P19805,2025-06-20,787500,2362500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-99661
PAY026315,P19805,2025-07-20,787500,3150000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-32037
PAY026316,P19808,2026-09-05,1008000,1008000,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2026-23432
PAY026317,P19809,2026-12-17,902500,902500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2026-35564
PAY026318,P19809,2027-01-16,902500,1805000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2026-27361
PAY026319,P19809,2027-02-15,902500,2707500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2026-48301
PAY026320,P19809,2027-03-17,902500,3610000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2026-53107
PAY026321,P19810,2024-05-13,912000,912000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-76587
PAY026322,P19810,2024-06-12,912000,1824000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-70074
PAY026323,P19810,2024-07-12,912000,2736000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-57981
PAY026324,P19810,2024-08-11,912000,3648000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-88366
PAY026325,P19811,2025-05-09,879800,879800,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2025-74985
PAY026326,P19811,2025-06-08,879800,1759600,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2025-21250
PAY026327,P19812,2025-12-15,1060500,1060500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-96984
PAY026328,P19812,2026-01-14,1060500,2121000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-58896
PAY026329,P19812,2026-02-13,1060500,3181500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-46341
PAY026330,P19812,2026-03-15,1060500,4242000,FLAGGED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-90707
PAY026331,P19814,2025-10-02,1115400,1115400,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-57647
PAY026332,P19814,2025-11-01,1115400,2230800,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-40856
PAY026333,P19814,2025-12-01,1115400,3346200,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-15153
PAY026334,P19814,2025-12-31,1115400,4461600,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-78593
PAY026335,P19815,2025-01-07,545000,545000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-27391
PAY026336,P19815,2025-02-06,545000,1090000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-61781
PAY026337,P19815,2025-03-08,545000,1635000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-56425
PAY026338,P19815,2025-04-07,545000,2180000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-99379
PAY026339,P19816,2025-05-19,1335600,1335600,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2025-22488
PAY026340,P19817,2026-11-19,1337700,1337700,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2026-13005
PAY026341,P19819,2024-03-25,1382500,1382500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-38852
PAY026342,P19819,2024-04-24,1382500,2765000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-97269
PAY026343,P19819,2024-05-24,1382500,4147500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-14274
PAY026344,P19819,2024-06-23,1382500,5530000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-97923
PAY026345,P19820,2025-11-24,350075,350075,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-44921
PAY026346,P19820,2025-12-24,350075,700150,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-25584
PAY026347,P19820,2026-01-23,350075,1050225,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-76778
PAY026348,P19820,2026-02-22,350075,1400300,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-49895
PAY026349,P19821,2024-09-19,1767500,1767500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-67860
PAY026350,P19821,2024-10-19,1767500,3535000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-78036
PAY026351,P19821,2024-11-18,1767500,5302500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-47912
PAY026352,P19821,2024-12-18,1767500,7070000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-28875
PAY026353,P19822,2026-10-05,1323000,1323000,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2026-67780
PAY026354,P19822,2026-11-04,1323000,2646000,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2026-58836
PAY026355,P19825,2024-12-08,1367500,1367500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-80736
PAY026356,P19825,2025-01-07,1367500,2735000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-49176
PAY026357,P19825,2025-02-06,1367500,4102500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-91482
PAY026358,P19825,2025-03-08,1367500,5470000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-99043
PAY026359,P19826,2025-01-12,1752500,1752500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-17008
PAY026360,P19826,2025-02-11,1752500,3505000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-54962
PAY026361,P19826,2025-03-13,1752500,5257500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-85949
PAY026362,P19826,2025-04-12,1752500,7010000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-21356
PAY026363,P19828,2026-11-11,1119800,1119800,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2026-49338
PAY026364,P19829,2024-03-31,1012500,1012500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-29392
PAY026365,P19829,2024-04-30,1012500,2025000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-40957
PAY026366,P19829,2024-05-30,1012500,3037500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-58888
PAY026367,P19829,2024-06-29,1012500,4050000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-64574
PAY026368,P19830,2025-12-12,1170700,1170700,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2025-58980
PAY026369,P19831,2025-08-19,875000,875000,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2025-61363
PAY026370,P19832,2024-09-28,752400,752400,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2024-59565
PAY026371,P19832,2024-10-28,752400,1504800,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2024-58538
PAY026372,P19833,2027-01-25,398400,398400,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2026-85351
PAY026373,P19833,2027-02-24,398400,796800,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2026-43004
PAY026374,P19834,2026-09-17,1832500,1832500,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2026-78429
PAY026375,P19835,2026-05-05,2124000,2124000,PROCESSED,Milestone Tranche 1/1 - Inspection Phase,VCH-2026-90149
PAY026376,P19837,2026-09-16,570000,570000,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2026-99908
PAY026377,P19837,2026-10-16,570000,1140000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2026-78580
PAY026378,P19837,2026-11-15,570000,1710000,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2026-63895
PAY026379,P19837,2026-12-15,570000,2280000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2026-10576
PAY026380,P19839,2025-09-09,602500,602500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-66492
PAY026381,P19839,2025-10-09,602500,1205000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-47340
PAY026382,P19839,2025-11-08,602500,1807500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-20942
PAY026383,P19839,2025-12-08,602500,2410000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-15354
PAY026384,P19840,2026-08-19,344875,344875,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2026-62631
PAY026385,P19840,2026-09-18,344875,689750,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2026-41557
PAY026386,P19840,2026-10-18,344875,1034625,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2026-55182
PAY026387,P19840,2026-11-17,344875,1379500,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2026-64896
PAY026388,P19841,2024-07-26,1064550,1064550,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-50051
PAY026389,P19841,2024-08-25,1064550,2129100,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-39857
PAY026390,P19841,2024-09-24,1064550,3193650,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-84918
PAY026391,P19841,2024-10-24,1064550,4258200,FLAGGED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-63288
PAY026392,P19842,2024-05-29,641900,641900,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2024-74731
PAY026393,P19842,2024-06-28,641900,1283800,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2024-90116
PAY026394,P19843,2025-11-06,1027500,1027500,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2025-73915
PAY026395,P19843,2025-12-06,1027500,2055000,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2025-53582
PAY026396,P19843,2026-01-05,1027500,3082500,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2025-26837
PAY026397,P19843,2026-02-04,1027500,4110000,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2025-31735
PAY026398,P19844,2025-06-28,1188800,1188800,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2025-23734
PAY026399,P19844,2025-07-28,1188800,2377600,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2025-60646
PAY026400,P19847,2024-07-04,982700,982700,PROCESSED,Milestone Tranche 1/4 - Inspection Phase,VCH-2024-27042
PAY026401,P19847,2024-08-03,982700,1965400,PROCESSED,Milestone Tranche 2/4 - Inspection Phase,VCH-2024-50737
PAY026402,P19847,2024-09-02,982700,2948100,PROCESSED,Milestone Tranche 3/4 - Inspection Phase,VCH-2024-26353
PAY026403,P19847,2024-10-02,982700,3930800,PROCESSED,Milestone Tranche 4/4 - Inspection Phase,VCH-2024-31946
PAY026404,P19848,2026-02-19,1215000,1215000,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2025-57833
PAY026405,P19848,2026-03-21,1215000,2430000,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2025-60440
PAY026406,P19850,2026-05-13,1482850,1482850,PROCESSED,Milestone Tranche 1/2 - Inspection Phase,VCH-2026-97070
PAY026407,P19850,2026-06-12,1482850,2965700,PROCESSED,Milestone Tranche 2/2 - Inspection Phase,VCH-2026-56275
