project_id,project_name,description,category,state_id,state_name,district_id,district_name,constituency_id,constituency_name,mp_id,mp_name,ia_id,ia_name,sanction_amount,sanction_date,start_date,expected_completion_date,actual_completion_date,physical_progress,financial_progress,status,latitude,longitude,address,gps_accuracy_meters,record_source,synthetic_scenario,source_file,source_row,synthetic_seed,risk_overall_score,risk_level,risk_financial,risk_timeline,risk_compliance,risk_ia,risk_geo,risk_evidence,risk_reasons,flags_count
P19333,Bridge & Culvert - Haripur Ward 11,Reconstruction of dilapidated Box Culvert and approach link at Haripur Ward 11.,Bridge & Culvert,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA236,Uttar Pradesh ZILLA_PARISHAD Executive Division,7400000,2025-11-10,2025-12-19,2026-08-25,,72,69,IN_PROGRESS,26.7771,80.5036,"Haripur Ward 11, Uttar Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19334,Public Solar & Street Lighting - Rajendra Nagar Ward 2,Installation of 120 Nos. LED Solar High-Mast street lights in wards of Rajendra Nagar Ward 2.,Public Solar & Street Lighting,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA232,Uttar Pradesh PWD Executive Division,3560000,2024-07-16,2024-08-07,2025-07-03,,42,48,IN_PROGRESS,27.1533,81.2383,"Rajendra Nagar Ward 2, Uttar Pradesh",4,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P19335,Drainage & Sewerage - Bhimpur Ward 10,Construction of storm water pucca RCC covered drainage system along main bazaar in Bhimpur Ward 10.,Drainage & Sewerage,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA233,Uttar Pradesh DRDA Executive Division,5990000,2026-02-05,2026-03-11,2027-03-13,,0,0,NOT_STARTED,26.5726,80.8811,"Bhimpur Ward 10, Uttar Pradesh",9,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19336,Road & Transport - Haripur Ward 10,Upgradation and widening of rural arterial road connecting Haripur Ward 10 via Sultanpur Chowk.,Road & Transport,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA234,Uttar Pradesh MUNICIPAL Executive Division,5640000,2026-08-17,2026-09-02,2027-09-23,2027-09-23,100,100,COMPLETED,26.5042,80.931,"Haripur Ward 10, Uttar Pradesh",9,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19337,Primary Health Centre & Hospital - Anandpur Ward 1,Construction of 10-bed Maternity and Child Care wing at Primary Health Centre Anandpur Ward 1.,Primary Health Centre & Hospital,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA233,Uttar Pradesh DRDA Executive Division,7340000,2026-12-12,2026-12-31,2027-12-11,2027-12-11,100,100,COMPLETED,26.6496,81.1131,"Anandpur Ward 1, Uttar Pradesh",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19338,Drinking Water Supply - Anandpur Ward 14,"Installation of Deep Tube Well, RO Filtration Unit and Overhead Tank at Anandpur Ward 14.",Drinking Water Supply,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA232,Uttar Pradesh PWD Executive Division,2020000,2024-10-13,2024-11-26,2025-08-23,2025-08-23,100,100,COMPLETED,26.9179,80.6432,"Anandpur Ward 14, Uttar Pradesh",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19339,Road & Transport - Bhimpur Ward 2,Laying of interlocking paver block road and side drains near Bhimpur Ward 2.,Road & Transport,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA237,Uttar Pradesh ELECTRICITY Executive Division,7190000,2025-12-19,2026-01-15,2027-02-01,,81,87,IN_PROGRESS,26.4369,80.9847,"Bhimpur Ward 2, Uttar Pradesh",5,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19340,Public Solar & Street Lighting - Gandhi Gram Ward 6,Solar electrification of public facilities and market junction at Gandhi Gram Ward 6.,Public Solar & Street Lighting,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA232,Uttar Pradesh PWD Executive Division,4100000,2026-05-28,2026-06-17,2027-02-12,2027-02-12,100,100,COMPLETED,26.9413,80.5842,"Gandhi Gram Ward 6, Uttar Pradesh",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19341,Community Hall & Social Asset - Patel Chowk Ward 4,Construction of Dr. B.R. Ambedkar Bhavan and community asset centre in Patel Chowk Ward 4.,Community Hall & Social Asset,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA237,Uttar Pradesh ELECTRICITY Executive Division,1950000,2024-11-22,2024-12-24,2025-10-10,,85,93,IN_PROGRESS,26.8094,81.3636,"Patel Chowk Ward 4, Uttar Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19342,Bridge & Culvert - Chandpur Ward 2,Construction of RCC High Level Bridge across local stream at Chandpur Ward 2.,Bridge & Culvert,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA234,Uttar Pradesh MUNICIPAL Executive Division,5930000,2024-04-14,2024-05-04,2024-12-02,,0,0,NOT_STARTED,26.9165,80.8993,"Chandpur Ward 2, Uttar Pradesh",11,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P19343,Public Solar & Street Lighting - Sultanpur Ward 5,Installation of 120 Nos. LED Solar High-Mast street lights in wards of Sultanpur Ward 5.,Public Solar & Street Lighting,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA237,Uttar Pradesh ELECTRICITY Executive Division,2720000,2026-08-13,2026-09-24,2027-09-27,,33,38,IN_PROGRESS,27.2419,80.7203,"Sultanpur Ward 5, Uttar Pradesh",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,495,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19344,Sanitation Complex - Subhash Nagar Ward 4,Construction of public bio-toilets and modern wash facility near bus stand Subhash Nagar Ward 4.,Sanitation Complex,ST34,Uttar Pradesh,D387,Meerut,C494,Meerut,MP494,Laxmikant Bajpai,IA232,Uttar Pradesh PWD Executive Division,4820000,2024-04-07,2024-04-30,2025-05-25,,40,57,IN_PROGRESS,26.5304,80.7875,"Subhash Nagar Ward 4, Uttar Pradesh",8,SYNTHETIC,COMPLIANCE_ANOMALY,Allocated Limit for Honble MPs.csv,495,26102,0.4,MEDIUM,0.15,0.92,0.85,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline; Compliance infraction: Missing mandatory statutory clearance and sanction records,2
P19345,School & Educational Infra - Haripur Ward 2,"Construction of boundary wall, mid-day meal shed, and toilet block at Govt Primary School Haripur Ward 2.",School & Educational Infra,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA237,Uttar Pradesh ELECTRICITY Executive Division,2410000,2024-11-19,2024-12-28,2025-08-23,,52,49,IN_PROGRESS,26.582,81.1756,"Haripur Ward 2, Uttar Pradesh",3,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P19346,Sanitation Complex - Haripur Ward 11,Construction of public bio-toilets and modern wash facility near bus stand Haripur Ward 11.,Sanitation Complex,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA237,Uttar Pradesh ELECTRICITY Executive Division,6980000,2026-04-20,2026-05-16,2027-05-23,2027-05-23,100,100,COMPLETED,27.1891,81.3089,"Haripur Ward 11, Uttar Pradesh",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19347,Community Hall & Social Asset - Sitarampur Ward 1,Construction of multipurpose community welfare hall and cultural stage at Sitarampur Ward 1.,Community Hall & Social Asset,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA233,Uttar Pradesh DRDA Executive Division,6030000,2024-04-07,2024-05-20,2025-03-08,,43,53,STALLED,26.4957,80.6131,"Sitarampur Ward 1, Uttar Pradesh",7,SYNTHETIC,TIMELINE_DELAY_ANOMALY,Allocated Limit for Honble MPs.csv,496,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P19348,Sanitation Complex - Bhimpur Ward 3,Construction of Community Sanitary Complex (CSC) with running water facility at Bhimpur Ward 3.,Sanitation Complex,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA238,Uttar Pradesh IRRIGATION Executive Division,5750000,2025-11-27,2025-12-16,2026-09-06,,0,0,NOT_STARTED,27.1308,81.1605,"Bhimpur Ward 3, Uttar Pradesh",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19349,Road & Transport - Bhimpur Ward 3,Laying of interlocking paver block road and side drains near Bhimpur Ward 3.,Road & Transport,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA236,Uttar Pradesh ZILLA_PARISHAD Executive Division,4780000,2024-11-22,2024-12-17,2025-09-07,2025-09-07,100,100,COMPLETED,26.5133,80.8725,"Bhimpur Ward 3, Uttar Pradesh",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19350,Road & Transport - Sitarampur Ward 7,Construction and blacktopping of CC road from Sitarampur Ward 7 to Devipur Chowk in VIJAY KUMAR DUBEY.,Road & Transport,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA232,Uttar Pradesh PWD Executive Division,4800000,2025-06-14,2025-06-29,2026-08-08,,69,76,IN_PROGRESS,26.8819,80.7579,"Sitarampur Ward 7, Uttar Pradesh",8,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19351,Community Hall & Social Asset - Sundarnagar Ward 4,Construction of Dr. B.R. Ambedkar Bhavan and community asset centre in Sundarnagar Ward 4.,Community Hall & Social Asset,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA237,Uttar Pradesh ELECTRICITY Executive Division,3740000,2024-08-08,2024-09-21,2025-09-12,2025-09-12,100,100,COMPLETED,26.5127,81.0005,"Sundarnagar Ward 4, Uttar Pradesh",11,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19352,Road & Transport - Bhimpur Ward 5,Laying of interlocking paver block road and side drains near Bhimpur Ward 5.,Road & Transport,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA234,Uttar Pradesh MUNICIPAL Executive Division,4660000,2024-02-08,2024-03-15,2025-05-06,,37,38,IN_PROGRESS,26.6192,80.8795,"Bhimpur Ward 5, Uttar Pradesh",8,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P19353,Bridge & Culvert - Nehru Nagar Ward 3,Reconstruction of dilapidated Box Culvert and approach link at Nehru Nagar Ward 3.,Bridge & Culvert,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA234,Uttar Pradesh MUNICIPAL Executive Division,6560000,2024-04-24,2024-05-24,2025-03-04,,0,0,NOT_STARTED,27.193,80.5794,"Nehru Nagar Ward 3, Uttar Pradesh",3,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P19354,Sanitation Complex - Sitarampur Ward 3,Construction of public bio-toilets and modern wash facility near bus stand Sitarampur Ward 3.,Sanitation Complex,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA236,Uttar Pradesh ZILLA_PARISHAD Executive Division,4810000,2025-08-17,2025-09-08,2026-08-06,,80,77,IN_PROGRESS,27.2887,81.2152,"Sitarampur Ward 3, Uttar Pradesh",5,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19355,Sanitation Complex - Rajendra Nagar Ward 10,Construction of public bio-toilets and modern wash facility near bus stand Rajendra Nagar Ward 10.,Sanitation Complex,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA235,Uttar Pradesh PHED Executive Division,5640000,2024-08-16,2024-09-25,2025-07-02,2025-07-02,100,100,COMPLETED,26.9126,80.7675,"Rajendra Nagar Ward 10, Uttar Pradesh",9,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19356,Road & Transport - Shivpur Ward 13,Upgradation and widening of rural arterial road connecting Shivpur Ward 13 via Rajendra Nagar Chowk.,Road & Transport,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA233,Uttar Pradesh DRDA Executive Division,6070000,2025-12-25,2026-02-05,2026-09-30,,26,28,IN_PROGRESS,27.0353,81.0571,"Shivpur Ward 13, Uttar Pradesh",5,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19357,Irrigation & Check Dam - Patel Chowk Ward 9,Lift irrigation scheme with pipeline network for marginal farmers in Patel Chowk Ward 9.,Irrigation & Check Dam,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA233,Uttar Pradesh DRDA Executive Division,3890000,2026-02-03,2026-03-04,2026-12-01,,55,56,IN_PROGRESS,26.8164,80.8281,"Patel Chowk Ward 9, Uttar Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19358,Sanitation Complex - Shanti Nagar Ward 14,Construction of public bio-toilets and modern wash facility near bus stand Shanti Nagar Ward 14.,Sanitation Complex,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA233,Uttar Pradesh DRDA Executive Division,6650000,2025-08-28,2025-09-21,2026-05-20,,43,46,IN_PROGRESS,27.2624,80.5693,"Shanti Nagar Ward 14, Uttar Pradesh",11,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P19359,Drinking Water Supply - Kalyanpur Ward 3,Laying of drinking water pipeline network with solar-powered pump set in Kalyanpur Ward 3.,Drinking Water Supply,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA236,Uttar Pradesh ZILLA_PARISHAD Executive Division,4900000,2026-12-15,2027-01-07,2027-10-10,2027-10-10,100,100,COMPLETED,27.0452,80.9365,"Kalyanpur Ward 3, Uttar Pradesh",11,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19360,Drinking Water Supply - Shivpur Ward 4,"Installation of Deep Tube Well, RO Filtration Unit and Overhead Tank at Shivpur Ward 4.",Drinking Water Supply,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA235,Uttar Pradesh PHED Executive Division,4140000,2024-01-19,2024-02-11,2025-02-02,,0,0,NOT_STARTED,26.8968,81.35,"Shivpur Ward 4, Uttar Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P19361,Drainage & Sewerage - Shivpur Ward 10,Construction of underground drainage network and silt chamber in Shivpur Ward 10.,Drainage & Sewerage,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA232,Uttar Pradesh PWD Executive Division,1950000,2024-10-19,2024-11-15,2025-11-10,2025-11-10,100,100,COMPLETED,26.6657,80.7343,"Shivpur Ward 10, Uttar Pradesh",4,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19362,Public Solar & Street Lighting - Fatehpur Ward 13,Solar electrification of public facilities and market junction at Fatehpur Ward 13.,Public Solar & Street Lighting,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA235,Uttar Pradesh PHED Executive Division,2570000,2024-02-28,2024-03-24,2025-04-22,,19,86,IN_PROGRESS,26.5219,81.0826,"Fatehpur Ward 13, Uttar Pradesh",10,SYNTHETIC,PAYMENT_PROGRESS_MISMATCH,Allocated Limit for Honble MPs.csv,496,26102,0.58,HIGH,0.88,0.92,0.1,0.14,0.08,0.85,Disproportionate financial disbursement (86%) vs physical ground execution (19%); Timeline breach: Incomplete work overdue beyond target completion deadline,2
P19363,Irrigation & Check Dam - Maharajpur Ward 1,Lift irrigation scheme with pipeline network for marginal farmers in Maharajpur Ward 1.,Irrigation & Check Dam,ST34,Uttar Pradesh,D440,Kushi Nagar,C495,Kushi Nagar,MP495,Vijay Kumar Dubey,IA238,Uttar Pradesh IRRIGATION Executive Division,3360000,2025-05-06,2025-06-02,2026-02-06,2026-02-06,100,100,COMPLETED,27.1318,80.5544,"Maharajpur Ward 1, Uttar Pradesh",8,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,496,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19364,Road & Transport - Maharajpur Ward 14,Laying of interlocking paver block road and side drains near Maharajpur Ward 14.,Road & Transport,ST34,Uttar Pradesh,D441,Deoria,C496,Deoria,MP496,Shashank Mani Tripathi,IA238,Uttar Pradesh IRRIGATION Executive Division,5170000,2026-11-07,2026-12-13,2027-09-02,,42,46,IN_PROGRESS,27.2324,80.6828,"Maharajpur Ward 14, Uttar Pradesh",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,497,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19365,Sports & Youth Facility - Shanti Nagar Ward 5,Construction of indoor badminton court and youth club building in Shanti Nagar Ward 5.,Sports & Youth Facility,ST34,Uttar Pradesh,D441,Deoria,C496,Deoria,MP496,Shashank Mani Tripathi,IA232,Uttar Pradesh PWD Executive Division,5070000,2024-05-09,2024-06-06,2025-01-05,,45,50,IN_PROGRESS,27.1736,80.9108,"Shanti Nagar Ward 5, Uttar Pradesh",3,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,497,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P19366,Drainage & Sewerage - Sitarampur Ward 11,Construction of underground drainage network and silt chamber in Sitarampur Ward 11.,Drainage & Sewerage,ST34,Uttar Pradesh,D441,Deoria,C496,Deoria,MP496,Shashank Mani Tripathi,IA233,Uttar Pradesh DRDA Executive Division,3290000,2025-06-14,2025-07-13,2026-01-11,2026-01-11,100,100,COMPLETED,26.5076,80.7931,"Sitarampur Ward 11, Uttar Pradesh",12,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,497,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19367,Sports & Youth Facility - Kalyanpur Ward 1,Development of rural sports stadium with running track and open gym at Kalyanpur Ward 1.,Sports & Youth Facility,ST34,Uttar Pradesh,D441,Deoria,C496,Deoria,MP496,Shashank Mani Tripathi,IA236,Uttar Pradesh ZILLA_PARISHAD Executive Division,5330000,2025-02-21,2025-03-29,2026-04-24,2026-04-24,100,100,COMPLETED,26.821,80.76,"Kalyanpur Ward 1, Uttar Pradesh",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,497,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P19368,Irrigation & Check Dam - Kalyanpur Ward 4,Lift irrigation scheme with pipeline network for marginal farmers in Kalyanpur Ward 4.,Irrigation & Check Dam,ST34,Uttar Pradesh,D441,Deoria,C496,Deoria,MP496,Shashank Mani Tripathi,IA233,Uttar Pradesh DRDA Executive Division,4690000,2024-05-27,2024-06-12,2025-05-16,,42,44,IN_PROGRESS,26.5347,80.9823,"Kalyanpur Ward 4, Uttar Pradesh",3,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,497,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P19369,Sports & Youth Facility - Laxmipur Ward 4,Development of rural sports stadium with running track and open gym at Laxmipur Ward 4.,Sports & Youth Facility,ST34,Uttar Pradesh,D441,Deoria,C496,Deoria,MP496,Shashank Mani Tripathi,IA237,Uttar Pradesh ELECTRICITY Executive Division,6870000,2025-12-01,2025-12-28,2026-08-30,,0,0,NOT_STARTED,26.9916,80.6125,"Laxmipur Ward 4, Uttar Pradesh",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,497,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
